3593	0	4	0.0	0	0
3840	0	4	0.0	0	0
3998	10	1	0.0	20	55
3999	0	2	0.0	0	0
55	10	2	0.0	57	57
56	0	10	0.0444444444444	0	0
57	0	11	0.0	0	0
58	0	5	0.0	0	0
59	0	4	0.0	0	0
60	9	3	0.0	40	38
61	10	1	0.0	76	24
62	9	3	0.0	10	30
63	9	11	0.0	16	29
64	10	5	0.0	42	59
65	10	4	0.0	20	42
1937	0	2	0.0	0	0
1938	0	1	0.0	0	0
1939	1	4	0.0	0	9
1940	0	14	0.0	0	0
1941	10	2	0.0151515151515	18	42
1942	9	5	0.0	20	34
1943	10	3	0.0	59	34
1944	0	3	0.0	0	0
1945	10	4	0.0	53	46
907	10	2	0.0	52	31
1992	10	2	0.0454545454545	78	476
1993	0	3	0.0	0	0
1994	24	3	0.0	84	173
1995	1	1	0.0	10	7
1996	10	1	0.0	55	50
1997	0	2	0.0	0	0
1998	1	1	0.0	0	1
1999	10	4	0.010989010989	58	87
1064	0	9	0.0	0	0
1194	0	6	0.0666666666667	0	0
1196	0	3	0.0	0	0
1198	10	3	0.025641025641	83	35
1959	0	1	0.0	0	0
1960	0	1	0.0	0	0
1961	0	5	0.0	0	0
1962	0	1	0.0	0	0
1963	0	1	0.0	0	0
1364	0	4	0.166666666667	0	0
1950	5	2	0.0	0	25
1977	0	1	0.0	0	0
1978	0	2	0.0	0	0
1979	0	2	0.0	0	0
1980	0	9	0.0	0	0
1981	10	2	0.0	21	38
1982	1	3	0.0	10	10
1983	0	4	0.0	0	0
91	3	2	0.1	19	19
102	5	12	0.0	9	23
106	0	9	0.0	0	0
1946	8	6	0.010989010989	49	31
1947	10	15	0.0	33	26
1948	10	3	0.0384615384615	58	555
1949	0	4	0.0	0	0
1951	1	1	0.0	0	3
1952	0	5	0.0	0	0
86	0	7	0.0	0	0
2003	10	1	0.0	34	42
2004	0	4	0.0	0	0
2005	0	5	0.0	0	0
2006	0	4	0.0	0	0
2008	0	4	0.0	0	0
2009	0	1	0.0	0	0
66	10	0	0.0	40	29
67	10	2	0.0	25	83
68	10	2	0.0	30	86
69	0	5	0.0	0	0
70	0	1	0.0	0	0
71	0	6	0.0	0	0
72	0	1	0.0	0	0
73	10	5	0.00952380952381	69	90
74	0	1	0.0	0	0
75	10	4	0.0	19	60
472	10	7	0.0	29	49
534	0	13	0.025641025641	0	0
1123	0	9	0.0277777777778	0	0
2222	0	9	0.0	0	0
2789	0	9	0.0	0	0
3052	0	5	0.0	0	0
3332	0	2	0.0	0	0
3769	0	4	0.0	0	0
3956	5	5	0.0	29	31
152	0	14	0.021978021978	0	0
219	0	18	0.0130718954248	0	0
346	10	6	0.025	23	74
965	10	4	0.0	39	47
1953	0	1	0.0	0	0
1955	0	10	0.0	0	0
1956	0	20	0.00526315789474	0	0
1957	0	4	0.0	0	0
1958	10	3	0.0128205128205	50	61
1969	10	5	0.0	54	35
1970	0	1	0.0	0	0
1971	10	2	0.0	40	39
1972	10	3	0.0	19	73
1973	9	2	0.0	38	47
1974	10	8	0.00653594771242	29	23
1975	0	4	0.0	0	0
1976	0	3	0.0	0	0
190	0	9	0.0	0	0
262	0	13	0.0	0	0
1142	0	3	0.0	0	0
1337	10	6	0.00833333333333	39	218
1964	0	1	0.0	0	0
1965	0	1	0.0	0	0
1966	0	1	0.0	0	0
1967	0	2	0.0	0	0
1968	9	6	0.00952380952381	38	44
76	10	6	0.0	28	46
77	0	11	0.0	0	0
78	7	6	0.0	11	43
79	0	2	0.0	0	0
80	1	2	0.0	10	1
81	10	4	0.0	26	32
82	0	4	0.0	0	0
83	10	6	0.0166666666667	69	344
84	0	1	0.0	0	0
85	0	3	0.0	0	0
898	2	11	0.0128205128205	10	11
1157	0	8	0.0	0	0
1894	0	5	0.0	0	0
2203	0	2	0.0	0	0
2204	0	4	0.0	0	0
2205	9	2	0.0	20	47
2014	10	1	0.0	43	40
1067	4	7	0.0	0	10
1984	5	2	0.0	9	28
1985	0	4	0.0	0	0
1986	1	1	0.0	0	7
1987	10	2	0.0	10	37
1988	1	3	0.0	0	4
1989	5	5	0.0	21	39
1990	0	3	0.0	0	0
1991	0	1	0.0	0	0
148	10	67	0.0276828434723	77	651
351	10	15	0.0133333333333	58	278
946	0	13	0.0128205128205	0	0
2000	0	1	0.0	0	0
2001	10	35	0.0121212121212	51	66
87	10	1	0.0	15	47
88	0	1	0.0	0	0
89	10	4	0.0	21	41
90	0	1	0.0	0	0
93	0	3	0.0	0	0
94	0	4	0.166666666667	0	0
95	0	4	0.0	0	0
96	0	12	0.0	0	0
97	0	3	0.0	0	0
211	10	5	0.0	30	53
914	1	3	0.0	0	4
1476	10	8	0.0	36	38
1776	0	6	0.0	0	0
2010	0	4	0.0	0	0
2011	0	4	0.0	0	0
2012	0	1	0.0	0	0
2013	0	5	0.0	0	0
243	9	6	0.00952380952381	29	34
2194	0	6	0.0666666666667	0	0
2015	0	9	0.0833333333333	0	0
2016	0	3	0.0	0	0
98	10	0	0.0	37	57
99	0	2	0.0	0	0
100	1	3	0.0	10	5
103	0	7	0.0	0	0
104	1	2	0.0	0	1
105	10	3	0.0	51	53
107	0	6	0.0	0	0
108	10	9	0.00584795321637	41	35
2017	10	5	0.0	28	38
369	9	63	0.0344287949922	59	555
422	10	72	0.0108401084011	24	37
559	10	66	0.0112280701754	50	58
2018	0	44	0.0221987315011	0	0
2026	0	5	0.0	0	0
2027	0	3	0.0	0	0
2028	0	1	0.0	0	0
2025	0	1	0.0	0	0
363	0	13	0.0128205128205	0	0
820	10	7	0.0588235294118	86	702
1041	10	2	0.0	11	54
1240	0	11	0.0	0	0
2019	0	1	0.0	0	0
2020	10	4	0.10989010989	94	735
2021	0	2	0.0	0	0
2022	1	2	0.0	0	7
2023	10	6	0.0	48	132
2024	10	5	0.00952380952381	29	66
324	1	3	0.0	0	6
365	0	5	0.1	0	0
1486	0	4	0.0	0	0
2037	10	3	0.025641025641	66	524
2038	10	5	0.0285714285714	69	524
2039	10	5	0.0	60	19
2040	0	3	0.0	0	0
2041	0	2	0.0	0	0
2042	0	4	0.0	0	0
2043	10	1	0.0	80	99
109	10	0	0.0	49	63
110	10	8	0.0	20	47
111	10	4	0.010989010989	67	66
112	9	7	0.0	50	33
113	10	11	0.0142857142857	65	648
114	0	4	0.0	0	0
115	0	7	0.0	0	0
116	10	5	0.0	46	46
117	0	9	0.0	0	0
118	0	4	0.0	0	0
119	0	4	0.0	0	0
1332	0	8	0.0	0	0
1361	10	4	0.0	22	39
2029	0	1	0.0	0	0
2030	0	2	0.0	0	0
2031	0	2	0.0	0	0
2032	10	5	0.0571428571429	87	701
2033	0	2	0.0	0	0
2034	0	3	0.0	0	0
2035	0	14	0.0	0	0
2036	0	6	0.0	0	0
1419	10	1	0.0	20	49
1561	10	5	0.0571428571429	97	676
1670	10	9	0.0175438596491	39	55
1787	9	18	0.00569800569801	10	41
1846	0	7	0.0	0	0
2065	1	2	0.0	0	5
2066	10	4	0.0989010989011	94	665
2067	0	6	0.0	0	0
2068	7	6	0.0	20	33
2069	10	8	0.0	23	44
1160	0	5	0.0	0	0
2044	0	2	0.0	0	0
2045	0	1	0.0	0	0
2046	10	3	0.166666666667	95	688
2047	10	2	0.121212121212	77	657
2048	10	3	0.0	58	46
2049	10	4	0.021978021978	36	37
2050	10	4	0.0	49	42
1317	10	79	0.0132788559755	38	42
510	0	9	0.0	0	0
1089	7	7	0.0	11	58
2051	0	6	0.0	0	0
2052	9	2	0.145454545455	84	515
2053	10	4	0.043956043956	48	321
2054	0	4	0.0	0	0
2055	10	5	0.0	41	44
2056	10	2	0.0757575757576	77	500
120	10	2	0.0606060606061	80	705
122	10	69	0.0197987666342	1	40
125	10	72	0.0108401084011	40	55
578	0	3	0.0	0	0
658	0	4	0.0	0	0
1428	0	2	0.0	0	0
1451	0	9	0.0	0	0
2057	0	2	0.0	0	0
2058	0	4	0.0	0	0
2059	0	5	0.0	0	0
2060	1	5	0.133333333333	10	3
2061	0	3	0.0	0	0
2062	0	3	0.0	0	0
146	9	60	0.0302642796249	61	72
390	10	69	0.0197987666342	40	42
423	10	55	0.0336538461538	50	310
2063	0	3	0.0	0	0
132	10	11	0.0380952380952	87	471
222	0	10	0.0	0	0
503	0	20	0.0105263157895	0	0
1535	10	3	0.0128205128205	10	75
2070	10	1	0.0	0	41
2071	0	3	0.0	0	0
2072	0	1	0.0	0	0
2073	0	1	0.0	0	0
2075	10	3	0.0128205128205	38	62
696	0	3	0.0	0	0
698	0	10	0.0666666666667	0	0
755	0	4	0.0	0	0
947	0	6	0.0666666666667	0	0
2077	0	11	0.0181818181818	0	0
175	10	56	0.00839160839161	46	45
1246	0	22	0.025974025974	0	0
2076	0	2	0.0	0	0
133	10	14	0.0036231884058	87	50
778	0	4	0.0	0	0
864	10	6	0.0333333333333	20	66
2078	0	4	0.0	0	0
2079	10	3	0.0512820512821	51	41
2080	10	2	0.0151515151515	38	40
2081	0	3	0.0	0	0
2082	0	2	0.0	0	0
2083	0	2	0.0	0	0
130	10	3	0.0128205128205	59	50
131	10	5	0.0	76	33
134	0	4	0.0	0	0
135	10	2	0.0151515151515	30	33
136	9	4	0.0	28	53
137	1	2	0.333333333333	0	7
138	9	3	0.0151515151515	20	51
139	0	2	0.0	0	0
140	0	3	0.0	0	0
1466	10	6	0.0	40	48
1831	1	4	0.0	10	2
2092	10	1	0.0181818181818	47	173
2093	10	6	0.0	80	124
2094	10	3	0.0	35	54
2095	1	2	0.0	0	2
2096	10	2	0.0909090909091	87	447
2097	0	3	0.0	0	0
629	10	10	0.00526315789474	44	35
253	10	6	0.00833333333333	10	84
1193	7	4	0.0	20	142
1531	10	7	0.0294117647059	60	110
2084	10	2	0.0	77	671
2085	0	3	0.0	0	0
2086	10	10	0.0	31	46
2087	10	3	0.025641025641	46	57
2088	10	2	0.0	62	52
786	10	4	0.0	64	33
1150	0	4	0.0	0	0
1274	0	3	0.0	0	0
2099	0	3	0.0	0	0
2100	0	1	0.0	0	0
2101	0	1	0.0	0	0
2102	10	2	0.0151515151515	4	57
2103	0	2	0.0	0	0
470	0	6	0.0	0	0
2480	0	4	0.0	0	0
2984	0	7	0.0	0	0
3219	0	4	0.0	0	0
4463	8	2	0.0222222222222	59	64
4944	10	3	0.0	69	191
4945	0	3	0.0	0	0
1728	0	7	0.047619047619	0	0
446	0	2	0.0	0	0
842	0	5	0.0	0	0
1096	0	2	0.0	0	0
1598	0	5	0.0	0	0
1752	10	2	0.0	25	56
2089	0	8	0.0	0	0
2090	0	8	0.0	0	0
2091	10	4	0.0	41	56
141	10	6	0.05	75	550
142	0	3	0.0	0	0
149	10	78	0.0402298850575	69	497
150	0	2	0.0	0	0
2098	0	10	0.0	0	0
265	0	25	0.0366666666667	0	0
667	9	56	0.00817307692308	20	66
285	10	6	0.00833333333333	47	60
3337	10	3	0.0128205128205	71	49
5048	1	2	0.0	0	2
5171	10	2	0.0	34	30
5338	10	3	0.0769230769231	68	633
5940	1	2	0.0	0	6
5941	10	2	0.0	30	44
5942	0	1	0.0	0	0
1245	10	62	0.0406885758998	78	623
238	10	41	0.0235294117647	63	307
151	10	3	0.0	27	51
153	0	2	0.0	0	0
154	0	1	0.0	0	0
155	9	3	0.0454545454545	70	557
156	0	7	0.0	0	0
157	0	4	0.0	0	0
158	8	13	0.0	10	39
159	0	4	0.0	0	0
160	10	1	0.0363636363636	51	38
161	0	2	0.0	0	0
411	10	4	0.0	21	47
813	0	15	0.0	0	0
1688	0	12	0.0	0	0
2104	0	1	0.0	0	0
2105	0	2	0.0	0	0
2106	0	2	0.0	0	0
2107	0	1	0.0	0	0
2108	0	2	0.0	0	0
2109	0	1	0.0	0	0
2110	0	1	0.0	0	0
2111	0	3	0.333333333333	0	0
2112	10	4	0.021978021978	20	55
2113	0	4	0.0	0	0
2114	10	9	0.00584795321637	31	56
2115	10	5	0.00952380952381	59	129
162	10	4	0.0	40	44
163	0	9	0.0	0	0
164	0	8	0.0	0	0
165	10	6	0.00833333333333	64	55
166	0	1	0.0	0	0
167	10	4	0.0	68	604
168	0	2	0.0	0	0
169	10	6	0.0	10	39
170	0	2	0.0	0	0
171	0	3	0.0	0	0
172	10	3	0.0897435897436	78	640
531	9	10	0.00584795321637	62	35
1165	10	3	0.0128205128205	28	42
1390	10	4	0.0	58	40
1865	0	4	0.0	0	0
2123	0	1	0.0	0	0
2124	0	2	0.0	0	0
266	0	91	0.0100122100122	0	0
818	0	5	0.0	0	0
872	0	4	0.0	0	0
1264	0	4	0.0	0	0
1539	0	10	0.0222222222222	0	0
2116	10	1	0.0	20	33
2117	0	2	0.0	0	0
2118	0	1	0.0	0	0
2119	0	9	0.0	0	0
2120	0	2	0.0	0	0
2121	0	1	0.0	0	0
173	10	3	0.0128205128205	86	562
178	10	7	0.00735294117647	19	88
180	10	33	0.0110741971207	34	113
1575	0	11	0.0	0	0
3066	10	3	0.0	29	36
3344	5	5	0.0	25	92
3715	11	3	0.0	40	38
3849	10	12	0.017316017316	97	656
4539	10	3	0.0	41	34
5209	0	2	0.0	0	0
5325	0	2	0.0	0	0
5483	0	2	0.0	0	0
5584	0	2	0.0	0	0
697	10	31	0.00243902439024	38	44
700	10	5	0.0	43	44
2122	0	1	0.0	0	0
255	0	15	0.0190476190476	0	0
256	0	7	0.0	0	0
554	9	23	0.00403225806452	39	35
871	0	3	0.0	0	0
2125	0	6	0.0	0	0
2126	0	3	0.0	0	0
2127	0	12	0.0	0	0
2128	0	1	0.0	0	0
2129	0	3	0.0	0	0
1489	0	3	0.0	0	0
1490	0	3	0.0	0	0
1524	0	9	0.0	0	0
1766	4	12	0.00833333333333	0	19
2130	0	3	0.0	0	0
2131	0	2	0.0	0	0
2132	0	1	0.0	0	0
2133	10	1	0.0	25	36
2134	10	2	0.0	35	42
181	10	2	0.0	10	44
182	0	5	0.0	0	0
183	0	11	0.0	0	0
184	0	5	0.0	0	0
185	0	1	0.0	0	0
186	0	1	0.0	0	0
187	0	4	0.0	0	0
188	0	2	0.0	0	0
189	0	1	0.0	0	0
191	10	5	0.0	0	29
2190	0	3	0.0	0	0
2365	0	1	0.0	0	0
2367	0	1	0.0	0	0
2368	0	2	0.0	0	0
2369	0	1	0.0	0	0
2370	0	2	0.0	0	0
2371	0	1	0.0	0	0
2372	0	1	0.0	0	0
192	5	0	0.0	44	32
193	6	4	0.0	20	20
194	10	1	0.0	1	26
195	9	2	0.0727272727273	79	516
196	10	4	0.010989010989	48	124
2388	10	1	0.0	50	63
2389	0	1	0.0	0	0
2390	0	1	0.0	0	0
2391	10	5	0.0	48	40
1020	0	4	0.0	0	0
2135	0	1	0.0	0	0
2136	1	2	0.0	0	1
2137	0	1	0.0	0	0
2138	0	3	0.0	0	0
2139	0	2	0.0	0	0
2140	0	2	0.0	0	0
2141	0	2	0.0	0	0
558	10	31	0.0292682926829	66	400
736	10	11	0.0047619047619	43	35
659	10	6	0.00833333333333	93	241
2142	0	1	0.0	0	0
2143	10	2	0.0	44	54
2144	0	1	0.0	0	0
2145	10	1	0.0	50	44
2146	9	3	0.0757575757576	59	530
197	10	1	0.0	22	45
198	10	4	0.0	40	70
199	0	9	0.0	0	0
200	0	6	0.0666666666667	0	0
201	10	2	0.0	30	28
202	0	10	0.0	0	0
203	2	5	0.0	0	3
204	0	3	0.0	0	0
205	0	2	0.0	0	0
206	0	3	0.0	0	0
207	0	1	0.0	0	0
412	10	11	0.0	29	42
604	0	10	0.0	0	0
1556	10	8	0.0	55	119
2147	0	2	0.0	0	0
2148	10	6	0.00833333333333	19	44
2149	0	6	0.0	0	0
2150	0	2	0.0	0	0
2151	0	5	0.0	0	0
714	0	6	0.0666666666667	0	0
2152	0	3	0.0	0	0
2153	10	2	0.030303030303	49	38
2154	0	3	0.0	0	0
2155	0	3	0.0	0	0
2156	10	2	0.0151515151515	24	39
2157	0	3	0.0	0	0
2158	10	2	0.0	15	49
2159	0	2	0.0	0	0
2160	0	2	0.0	0	0
5973	0	1	0.0	0	0
5974	0	2	0.0	0	0
208	9	4	0.0	18	29
209	8	3	0.0	0	49
210	0	1	0.0	0	0
212	0	3	0.0	0	0
213	0	3	0.0	0	0
214	0	3	0.0	0	0
215	0	8	0.0	0	0
216	0	2	0.0	0	0
217	0	1	0.0	0	0
976	0	5	0.0	0	0
2429	0	5	0.0	0	0
2430	0	8	0.0	0	0
2431	0	2	0.0	0	0
2432	0	2	0.0	0	0
494	10	7	0.0147058823529	23	80
621	0	8	0.0	0	0
1358	0	4	0.0	0	0
1412	10	10	0.0526315789474	98	739
2161	0	2	0.0	0	0
2162	0	5	0.0	0	0
2163	0	5	0.0	0	0
2164	10	5	0.0	20	55
2165	0	3	0.0	0	0
2166	0	4	0.0	0	0
218	9	2	0.0181818181818	20	54
220	0	2	0.0	0	0
221	0	4	0.166666666667	0	0
223	0	3	0.0	0	0
224	0	6	0.0	0	0
225	10	1	0.0181818181818	29	51
226	10	2	0.0	42	26
227	0	8	0.0	0	0
893	0	5	0.0	0	0
1343	10	2	0.0151515151515	49	51
1749	10	12	0.00865800865801	40	26
1861	0	6	0.0	0	0
2177	0	5	0.0	0	0
2178	9	1	0.111111111111	87	552
2179	0	6	0.0	0	0
2180	0	1	0.0	0	0
314	10	4	0.0659340659341	75	666
1114	0	2	0.0	0	0
1564	10	5	0.0857142857143	94	693
2171	1	1	0.0	0	2
2172	10	1	0.0	0	67
2173	1	2	0.0	10	5
2174	1	1	0.0	10	4
2175	0	3	0.0	0	0
2176	9	5	0.043956043956	70	589
228	9	5	0.0	20	97
229	10	7	0.0	19	66
230	0	5	0.0	0	0
231	0	5	0.0	0	0
232	1	1	0.0	10	3
233	0	1	0.0	0	0
234	0	2	0.0	0	0
235	0	5	0.0	0	0
840	0	9	0.0	0	0
1726	0	7	0.047619047619	0	0
2217	10	3	0.153846153846	95	678
2218	0	8	0.0357142857143	0	0
2219	0	3	0.0	0	0
2220	0	6	0.0	0	0
2221	9	6	0.0285714285714	30	65
2223	10	3	0.0	20	66
236	10	0	0.0	33	67
237	0	1	0.0	0	0
239	0	1	0.0	0	0
240	0	4	0.0	0	0
241	4	6	0.0	0	14
242	0	1	0.0	0	0
244	10	4	0.0	30	52
245	0	1	0.0	0	0
2181	10	3	0.0	46	68
2182	0	1	0.0	0	0
2183	0	1	0.0	0	0
2184	5	3	0.0	10	10
2185	0	1	0.0	0	0
2186	0	5	0.0	0	0
2187	0	2	0.0	0	0
2188	0	3	0.0	0	0
2189	0	3	0.0	0	0
2191	0	3	0.0	0	0
2192	0	1	0.0	0	0
2193	10	6	0.0916666666667	77	503
2195	9	2	0.0181818181818	10	56
2196	0	5	0.0	0	0
612	0	9	0.0	0	0
1284	10	2	0.121212121212	79	693
2197	0	4	0.0	0	0
2198	0	5	0.0	0	0
2199	10	4	0.0	57	43
2200	0	7	0.0	0	0
2202	0	4	0.0	0	0
776	0	3	0.0	0	0
900	0	3	0.0	0	0
1068	5	7	0.030303030303	10	31
1069	0	2	0.0	0	0
1070	1	4	0.0	0	4
1071	0	3	0.0	0	0
1072	0	2	0.0	0	0
1073	0	1	0.0	0	0
1074	0	1	0.0	0	0
326	10	6	0.0166666666667	50	23
915	0	1	0.0	0	0
916	0	3	0.0	0	0
917	0	1	0.0	0	0
918	9	8	0.0	10	47
919	9	4	0.0384615384615	79	579
920	0	1	0.0	0	0
921	0	8	0.0	0	0
922	9	5	0.021978021978	0	9
983	0	11	0.0	0	0
1349	0	3	0.0	0	0
1389	10	2	0.0	70	100
1644	10	4	0.010989010989	48	126
4180	10	2	0.0	40	116
4181	0	1	0.0	0	0
513	0	8	0.0	0	0
586	10	16	0.0184615384615	70	579
873	10	4	0.010989010989	25	39
2206	0	1	0.0	0	0
2207	0	8	0.0	0	0
2208	0	1	0.0	0	0
2209	0	3	0.0	0	0
2210	0	1	0.0	0	0
808	0	5	0.1	0	0
1475	0	2	0.0	0	0
2211	0	3	0.0	0	0
2212	0	2	0.0	0	0
2213	0	3	0.0	0	0
2214	0	9	0.0	0	0
2215	0	6	0.0	0	0
2216	0	3	0.0	0	0
254	0	1	0.0	0	0
257	10	9	0.00584795321637	29	43
259	0	1	0.0	0	0
260	0	8	0.0	0	0
261	0	10	0.0222222222222	0	0
1137	10	9	0.0	44	44
1233	0	6	0.0	0	0
1300	0	6	0.0	0	0
1301	9	3	0.030303030303	30	31
1302	0	1	0.0	0	0
1303	0	3	0.0	0	0
1304	0	1	0.0	0	0
1305	10	5	0.0285714285714	78	248
1306	0	4	0.0	0	0
263	10	5	0.0190476190476	58	467
267	10	3	0.0	20	60
268	0	6	0.0	0	0
269	0	2	0.0	0	0
2224	9	2	0.127272727273	76	624
2225	10	2	0.0	44	52
2226	10	5	0.0190476190476	22	68
2227	0	4	0.0	0	0
2228	10	3	0.0	37	53
414	0	3	0.0	0	0
2229	0	4	0.0	0	0
2230	0	4	0.0	0	0
2231	10	3	0.0	20	35
2232	0	3	0.0	0	0
2233	0	1	0.0	0	0
2234	0	7	0.0	0	0
270	9	3	0.030303030303	8	36
